_pd_block_id	_refln_index_h	_refln_index_k	_refln_index_l	_pd_refln_phase_id	_refln_d_spacing	_diffrn_radiation_wavelength
pattern_24	5	-2	-2	1	0.940220	0.8257653
pattern_24	5	-2	1	1	0.947614	0.8257653
pattern_24	5	-2	4	1	0.912286	0.8257653
pattern_24	5	-2	7	1	0.846679	0.8257653
pattern_24	5	-2	10	1	0.768347	0.8257653
pattern_24	5	-1	-9	1	0.767161	0.8257653
pattern_24	5	-1	-6	1	0.834676	0.8257653
pattern_24	5	-1	-3	1	0.884881	0.8257653
pattern_24	5	-1	0	1	0.903742	0.8257653
pattern_24	5	-1	3	1	0.884881	0.8257653
pattern_24	5	-1	6	1	0.834676	0.8257653
pattern_24	5	-1	9	1	0.767161	0.8257653
pattern_24	5	0	-4	1	0.802868	0.8257653
pattern_24	5	0	2	1	0.821711	0.8257653
pattern_24	6	-3	0	1	0.797026	0.8257653
pattern_24	6	-3	3	1	0.783998	0.8257653
pattern_24	6	-2	-1	1	0.781262	0.8257653
pattern_24	6	-2	2	1	0.777103	0.8257653
pattern_24	1	1	1	2	3.143240	0.8257653
pattern_24	2	2	0	2	1.924833	0.8257653
pattern_24	2	2	2	2	1.571620	0.8257653
pattern_24	3	1	1	2	1.641503	0.8257653
pattern_24	3	3	1	2	1.248997	0.8257653
pattern_24	3	3	3	2	1.047747	0.8257653
pattern_24	4	0	0	2	1.361063	0.8257653
pattern_24	4	2	2	2	1.111303	0.8257653
pattern_24	4	4	0	2	0.962417	0.8257653
pattern_24	4	4	2	2	0.907375	0.8257653
pattern_24	4	4	4	2	0.785810	0.8257653
pattern_24	5	1	1	2	1.047747	0.8257653
pattern_24	5	3	1	2	0.920246	0.8257653
pattern_24	5	3	3	2	0.830240	0.8257653
pattern_24	6	2	0	2	0.860812	0.8257653
pattern_24	6	2	2	2	0.820752	0.8257653
pattern_25	0	0	6	1	2.177873	0.8257653
pattern_25	0	0	12	1	1.088936	0.8257653
pattern_25	1	0	-14	1	0.910552	0.8257653
pattern_25	1	0	-8	1	1.519568	0.8257653
pattern_25	1	0	-2	1	3.498855	0.8257653
pattern_25	1	0	4	1	2.565257	0.8257653
pattern_25	1	0	10	1	1.246206	0.8257653
pattern_25	1	0	16	1	0.801282	0.8257653
pattern_25	2	-1	0	1	2.391953	0.8257653
pattern_25	2	-1	3	1	2.096620	0.8257653
pattern_25	2	-1	6	1	1.610366	0.8257653
pattern_25	2	-1	9	1	1.241158	0.8257653
pattern_25	2	-1	12	1	0.991068	0.8257653
pattern_25	2	-1	15	1	0.818552	0.8257653
pattern_25	2	0	-10	1	1.105203	0.8257653
pattern_25	2	0	-4	1	1.749428	0.8257653
pattern_25	2	0	2	1	1.974622	0.8257653
pattern_25	2	0	8	1	1.282628	0.8257653
pattern_25	2	0	14	1	0.850979	0.8257653
pattern_25	3	-1	-14	1	0.801751	0.8257653
pattern_25	3	-1	-11	1	0.946412	0.8257653
pattern_25	3	-1	-8	1	1.130370	0.8257653
pattern_25	3	-1	-5	1	1.343240	0.8257653
pattern_25	3	-1	-2	1	1.522777	0.8257653
pattern_25	3	-1	1	1	1.554777	0.8257653
pattern_25	3	-1	4	1	1.412061	0.8257653
pattern_25	3	-1	7	1	1.199704	0.8257653
pattern_25	3	-1	10	1	1.003284	0.8257653
pattern_25	3	-1	13	1	0.845892	0.8257653
pattern_25	3	0	-12	1	0.855086	0.8257653
pattern_25	3	0	-6	1	1.166285	0.8257653
pattern_25	3	0	0	1	1.380995	0.8257653
pattern_25	3	0	6	1	1.166285	0.8257653
pattern_25	3	0	12	1	0.855086	0.8257653
pattern_25	4	-2	0	1	1.195977	0.8257653
pattern_25	4	-2	3	1	1.153292	0.8257653
pattern_25	4	-2	6	1	1.048310	0.8257653
pattern_25	4	-2	9	1	0.923123	0.8257653
pattern_25	4	-2	12	1	0.805183	0.8257653
pattern_25	4	-1	-10	1	0.862894	0.8257653
pattern_25	4	-1	-7	1	0.978536	0.8257653
pattern_25	4	-1	-4	1	1.083959	0.8257653
pattern_25	4	-1	-1	1	1.144640	0.8257653
pattern_25	4	-1	2	1	1.131689	0.8257653
pattern_25	4	-1	5	1	1.051877	0.8257653
pattern_25	4	-1	8	1	0.939808	0.8257653
pattern_25	4	-1	11	1	0.825907	0.8257653
pattern_25	4	0	-8	1	0.874714	0.8257653
pattern_25	4	0	-2	1	1.022972	0.8257653
pattern_25	4	0	4	1	0.987311	0.8257653
pattern_25	4	0	10	1	0.811692	0.8257653
pattern_25	5	-2	-8	1	0.821507	0.8257653
pattern_25	5	-2	-5	1	0.893228	0.8257653
pattern_25	5	-2	-2	1	0.940566	0.8257653
pattern_25	5	-2	1	1	0.947961	0.8257653
pattern_25	5	-2	4	1	0.912624	0.8257653
pattern_25	5	-2	7	1	0.846998	0.8257653
pattern_25	5	-2	10	1	0.768642	0.8257653
pattern_25	5	-1	-9	1	0.767453	0.8257653
pattern_25	5	-1	-6	1	0.834988	0.8257653
pattern_25	5	-1	-3	1	0.885207	0.8257653
pattern_25	5	-1	0	1	0.904073	0.8257653
pattern_25	5	-1	3	1	0.885207	0.8257653
pattern_25	5	-1	6	1	0.834988	0.8257653
pattern_25	5	-1	9	1	0.767453	0.8257653
pattern_25	5	0	-4	1	0.803164	0.8257653
pattern_25	5	0	2	1	0.822013	0.8257653
pattern_25	6	-3	0	1	0.797318	0.8257653
pattern_25	6	-3	3	1	0.784286	0.8257653
pattern_25	6	-2	-1	1	0.781549	0.8257653
pattern_25	6	-2	2	1	0.777389	0.8257653
pattern_25	1	1	1	2	3.143815	0.8257653
pattern_25	2	2	0	2	1.925186	0.8257653
pattern_25	2	2	2	2	1.571908	0.8257653
pattern_25	3	1	1	2	1.641804	0.8257653
pattern_25	3	3	1	2	1.249226	0.8257653
pattern_25	3	3	3	2	1.047938	0.8257653
pattern_25	4	0	0	2	1.361312	0.8257653
pattern_25	4	2	2	2	1.111507	0.8257653
pattern_25	4	4	0	2	0.962593	0.8257653
pattern_25	4	4	2	2	0.907541	0.8257653
pattern_25	4	4	4	2	0.785954	0.8257653
pattern_25	5	1	1	2	1.047938	0.8257653
pattern_25	5	3	1	2	0.920415	0.8257653
pattern_25	5	3	3	2	0.830393	0.8257653
pattern_25	6	2	0	2	0.860969	0.8257653
pattern_25	6	2	2	2	0.820902	0.8257653
pattern_26	0	0	6	1	2.178761	0.8257653
pattern_26	0	0	12	1	1.089380	0.8257653
pattern_26	1	0	-14	1	0.910922	0.8257653
pattern_26	1	0	-8	1	1.520181	0.8257653
pattern_26	1	0	-2	1	3.500196	0.8257653
pattern_26	1	0	4	1	2.566269	0.8257653
pattern_26	1	0	10	1	1.246710	0.8257653
pattern_26	1	0	16	1	0.801608	0.8257653
pattern_26	2	-1	0	1	2.392846	0.8257653
pattern_26	2	-1	3	1	2.097420	0.8257653
pattern_26	2	-1	6	1	1.610997	0.8257653
pattern_26	2	-1	9	1	1.241652	0.8257653
pattern_26	2	-1	12	1	0.991466	0.8257653
pattern_26	2	-1	15	1	0.818882	0.8257653
pattern_26	2	0	-10	1	1.105642	0.8257653
pattern_26	2	0	-4	1	1.750098	0.8257653
pattern_26	2	0	2	1	1.975366	0.8257653
pattern_26	2	0	8	1	1.283134	0.8257653
pattern_26	2	0	14	1	0.851321	0.8257653
pattern_26	3	-1	-14	1	0.802071	0.8257653
pattern_26	3	-1	-11	1	0.946786	0.8257653
pattern_26	3	-1	-8	1	1.130811	0.8257653
pattern_26	3	-1	-5	1	1.343754	0.8257653
pattern_26	3	-1	-2	1	1.523348	0.8257653
pattern_26	3	-1	1	1	1.555359	0.8257653
pattern_26	3	-1	4	1	1.412597	0.8257653
pattern_26	3	-1	7	1	1.200169	0.8257653
pattern_26	3	-1	10	1	1.003678	0.8257653
pattern_26	3	-1	13	1	0.846229	0.8257653
pattern_26	3	0	-12	1	0.855423	0.8257653
pattern_26	3	0	-6	1	1.166732	0.8257653
pattern_26	3	0	0	1	1.381510	0.8257653
pattern_26	3	0	6	1	1.166732	0.8257653
pattern_26	3	0	12	1	0.855423	0.8257653
pattern_26	4	-2	0	1	1.196423	0.8257653
pattern_26	4	-2	3	1	1.153726	0.8257653
pattern_26	4	-2	6	1	1.048710	0.8257653
pattern_26	4	-2	9	1	0.923480	0.8257653
pattern_26	4	-2	12	1	0.805499	0.8257653
pattern_26	4	-1	-10	1	0.863229	0.8257653
pattern_26	4	-1	-7	1	0.978911	0.8257653
pattern_26	4	-1	-4	1	1.084368	0.8257653
pattern_26	4	-1	-1	1	1.145068	0.8257653
pattern_26	4	-1	2	1	1.132113	0.8257653
pattern_26	4	-1	5	1	1.052275	0.8257653
pattern_26	4	-1	8	1	0.940170	0.8257653
pattern_26	4	-1	11	1	0.826229	0.8257653
pattern_26	4	0	-8	1	0.875049	0.8257653
pattern_26	4	0	-2	1	1.023355	0.8257653
pattern_26	4	0	4	1	0.987683	0.8257653
pattern_26	4	0	10	1	0.812006	0.8257653
pattern_26	5	-2	-8	1	0.821821	0.8257653
pattern_26	5	-2	-5	1	0.893565	0.8257653
pattern_26	5	-2	-2	1	0.940917	0.8257653
pattern_26	5	-2	1	1	0.948316	0.8257653
pattern_26	5	-2	4	1	0.912967	0.8257653
pattern_26	5	-2	7	1	0.847320	0.8257653
pattern_26	5	-2	10	1	0.768938	0.8257653
pattern_26	5	-1	-9	1	0.767747	0.8257653
pattern_26	5	-1	-6	1	0.835304	0.8257653
pattern_26	5	-1	-3	1	0.885539	0.8257653
pattern_26	5	-1	0	1	0.904411	0.8257653
pattern_26	5	-1	3	1	0.885539	0.8257653
pattern_26	5	-1	6	1	0.835304	0.8257653
pattern_26	5	-1	9	1	0.767747	0.8257653
pattern_26	5	0	-4	1	0.803466	0.8257653
pattern_26	5	0	2	1	0.822320	0.8257653
pattern_26	6	-3	0	1	0.797615	0.8257653
pattern_26	6	-3	3	1	0.784580	0.8257653
pattern_26	6	-2	-1	1	0.781841	0.8257653
pattern_26	6	-2	2	1	0.777679	0.8257653
pattern_26	1	1	1	2	3.144411	0.8257653
pattern_26	2	2	0	2	1.925550	0.8257653
pattern_26	2	2	2	2	1.572205	0.8257653
pattern_26	3	1	1	2	1.642115	0.8257653
pattern_26	3	3	1	2	1.249462	0.8257653
pattern_26	3	3	3	2	1.048137	0.8257653
pattern_26	4	0	0	2	1.361570	0.8257653
pattern_26	4	2	2	2	1.111717	0.8257653
pattern_26	4	4	0	2	0.962775	0.8257653
pattern_26	4	4	2	2	0.907713	0.8257653
pattern_26	4	4	4	2	0.786103	0.8257653
pattern_26	5	1	1	2	1.048137	0.8257653
pattern_26	5	3	1	2	0.920589	0.8257653
pattern_26	5	3	3	2	0.830550	0.8257653
pattern_26	6	2	0	2	0.861132	0.8257653
pattern_26	6	2	2	2	0.821057	0.8257653
pattern_27	0	0	6	1	2.179636	0.8257653
pattern_27	0	0	12	1	1.089818	0.8257653
pattern_27	1	0	-14	1	0.911286	0.8257653
pattern_27	1	0	-8	1	1.520782	0.8257653
pattern_27	1	0	-2	1	3.501488	0.8257653
pattern_27	1	0	4	1	2.567255	0.8257653
pattern_27	1	0	10	1	1.247206	0.8257653
pattern_27	1	0	16	1	0.801928	0.8257653
pattern_27	2	-1	0	1	2.393699	0.8257653
pattern_27	2	-1	3	1	2.098189	0.8257653
pattern_27	2	-1	6	1	1.611611	0.8257653
pattern_27	2	-1	9	1	1.242136	0.8257653
pattern_27	2	-1	12	1	0.991857	0.8257653
pattern_27	2	-1	15	1	0.819207	0.8257653
pattern_27	2	0	-10	1	1.106072	0.8257653
pattern_27	2	0	-4	1	1.750744	0.8257653
pattern_27	2	0	2	1	1.976078	0.8257653
pattern_27	2	0	8	1	1.283627	0.8257653
pattern_27	2	0	14	1	0.851656	0.8257653
pattern_27	3	-1	-14	1	0.802383	0.8257653
pattern_27	3	-1	-11	1	0.947151	0.8257653
pattern_27	3	-1	-8	1	1.131238	0.8257653
pattern_27	3	-1	-5	1	1.344249	0.8257653
pattern_27	3	-1	-2	1	1.523895	0.8257653
pattern_27	3	-1	1	1	1.555914	0.8257653
pattern_27	3	-1	4	1	1.413113	0.8257653
pattern_27	3	-1	7	1	1.200619	0.8257653
pattern_27	3	-1	10	1	1.004063	0.8257653
pattern_27	3	-1	13	1	0.846557	0.8257653
pattern_27	3	0	-12	1	0.855752	0.8257653
pattern_27	3	0	-6	1	1.167163	0.8257653
pattern_27	3	0	0	1	1.382003	0.8257653
pattern_27	3	0	6	1	1.167163	0.8257653
pattern_27	3	0	12	1	0.855752	0.8257653
pattern_27	4	-2	0	1	1.196849	0.8257653
pattern_27	4	-2	3	1	1.154140	0.8257653
pattern_27	4	-2	6	1	1.049095	0.8257653
pattern_27	4	-2	9	1	0.923826	0.8257653
pattern_27	4	-2	12	1	0.805805	0.8257653
pattern_27	4	-1	-10	1	0.863554	0.8257653
pattern_27	4	-1	-7	1	0.979272	0.8257653
pattern_27	4	-1	-4	1	1.084759	0.8257653
pattern_27	4	-1	-1	1	1.145476	0.8257653
pattern_27	4	-1	2	1	1.132518	0.8257653
pattern_27	4	-1	5	1	1.052658	0.8257653
pattern_27	4	-1	8	1	0.940519	0.8257653
pattern_27	4	-1	11	1	0.826542	0.8257653
pattern_27	4	0	-8	1	0.875372	0.8257653
pattern_27	4	0	-2	1	1.023721	0.8257653
pattern_27	4	0	4	1	0.988039	0.8257653
pattern_27	4	0	10	1	0.812310	0.8257653
pattern_27	5	-2	-8	1	0.822123	0.8257653
pattern_27	5	-2	-5	1	0.893888	0.8257653
pattern_27	5	-2	-2	1	0.941254	0.8257653
pattern_27	5	-2	1	1	0.948654	0.8257653
pattern_27	5	-2	4	1	0.913295	0.8257653
pattern_27	5	-2	7	1	0.847630	0.8257653
pattern_27	5	-2	10	1	0.769224	0.8257653
pattern_27	5	-1	-9	1	0.768030	0.8257653
pattern_27	5	-1	-6	1	0.835607	0.8257653
pattern_27	5	-1	-3	1	0.885856	0.8257653
pattern_27	5	-1	0	1	0.904733	0.8257653
pattern_27	5	-1	3	1	0.885856	0.8257653
pattern_27	5	-1	6	1	0.835607	0.8257653
pattern_27	5	-1	9	1	0.768030	0.8257653
pattern_27	5	0	-4	1	0.803754	0.8257653
pattern_27	5	0	2	1	0.822614	0.8257653
pattern_27	6	-3	0	1	0.797900	0.8257653
pattern_27	6	-3	3	1	0.784861	0.8257653
pattern_27	6	-2	-1	1	0.782119	0.8257653
pattern_27	6	-2	2	1	0.777957	0.8257653
pattern_27	1	1	1	2	3.144967	0.8257653
pattern_27	2	2	0	2	1.925891	0.8257653
pattern_27	2	2	2	2	1.572484	0.8257653
pattern_27	3	1	1	2	1.642406	0.8257653
pattern_27	3	3	1	2	1.249683	0.8257653
pattern_27	3	3	3	2	1.048322	0.8257653
pattern_27	4	0	0	2	1.361811	0.8257653
pattern_27	4	2	2	2	1.111914	0.8257653
pattern_27	4	4	0	2	0.962946	0.8257653
pattern_27	4	4	2	2	0.907874	0.8257653
pattern_27	4	4	4	2	0.786242	0.8257653
pattern_27	5	1	1	2	1.048322	0.8257653
pattern_27	5	3	1	2	0.920752	0.8257653
pattern_27	5	3	3	2	0.830697	0.8257653
pattern_27	6	2	0	2	0.861285	0.8257653
pattern_27	6	2	2	2	0.821203	0.8257653
pattern_28	0	0	6	1	2.180478	0.8257653
pattern_28	0	0	12	1	1.090239	0.8257653
pattern_28	1	0	-14	1	0.911637	0.8257653
pattern_28	1	0	-8	1	1.521363	0.8257653
pattern_28	1	0	-2	1	3.502766	0.8257653
pattern_28	1	0	4	1	2.568217	0.8257653
pattern_28	1	0	10	1	1.247684	0.8257653
pattern_28	1	0	16	1	0.802237	0.8257653
pattern_28	2	-1	0	1	2.394552	0.8257653
pattern_28	2	-1	3	1	2.098952	0.8257653
pattern_28	2	-1	6	1	1.612212	0.8257653
pattern_28	2	-1	9	1	1.242606	0.8257653
pattern_28	2	-1	12	1	0.992235	0.8257653
pattern_28	2	-1	15	1	0.819521	0.8257653
pattern_28	2	0	-10	1	1.106490	0.8257653
pattern_28	2	0	-4	1	1.751383	0.8257653
pattern_28	2	0	2	1	1.976787	0.8257653
pattern_28	2	0	8	1	1.284109	0.8257653
pattern_28	2	0	14	1	0.851981	0.8257653
pattern_28	3	-1	-14	1	0.802687	0.8257653
pattern_28	3	-1	-11	1	0.947506	0.8257653
pattern_28	3	-1	-8	1	1.131658	0.8257653
pattern_28	3	-1	-5	1	1.344738	0.8257653
pattern_28	3	-1	-2	1	1.524440	0.8257653
pattern_28	3	-1	1	1	1.556469	0.8257653
pattern_28	3	-1	4	1	1.413624	0.8257653
pattern_28	3	-1	7	1	1.201061	0.8257653
pattern_28	3	-1	10	1	1.004438	0.8257653
pattern_28	3	-1	13	1	0.846877	0.8257653
pattern_28	3	0	-12	1	0.856072	0.8257653
pattern_28	3	0	-6	1	1.167589	0.8257653
pattern_28	3	0	0	1	1.382495	0.8257653
pattern_28	3	0	6	1	1.167589	0.8257653
pattern_28	3	0	12	1	0.856072	0.8257653
pattern_28	4	-2	0	1	1.197276	0.8257653
pattern_28	4	-2	3	1	1.154554	0.8257653
pattern_28	4	-2	6	1	1.049476	0.8257653
pattern_28	4	-2	9	1	0.924166	0.8257653
pattern_28	4	-2	12	1	0.806106	0.8257653
pattern_28	4	-1	-10	1	0.863873	0.8257653
pattern_28	4	-1	-7	1	0.979629	0.8257653
pattern_28	4	-1	-4	1	1.085150	0.8257653
pattern_28	4	-1	-1	1	1.145885	0.8257653
pattern_28	4	-1	2	1	1.132922	0.8257653
pattern_28	4	-1	5	1	1.053038	0.8257653
pattern_28	4	-1	8	1	0.940863	0.8257653
pattern_28	4	-1	11	1	0.826848	0.8257653
pattern_28	4	0	-8	1	0.875692	0.8257653
pattern_28	4	0	-2	1	1.024086	0.8257653
pattern_28	4	0	4	1	0.988394	0.8257653
pattern_28	4	0	10	1	0.812609	0.8257653
pattern_28	5	-2	-8	1	0.822422	0.8257653
pattern_28	5	-2	-5	1	0.894210	0.8257653
pattern_28	5	-2	-2	1	0.941590	0.8257653
pattern_28	5	-2	1	1	0.948992	0.8257653
pattern_28	5	-2	4	1	0.913623	0.8257653
pattern_28	5	-2	7	1	0.847937	0.8257653
pattern_28	5	-2	10	1	0.769506	0.8257653
pattern_28	5	-1	-9	1	0.768310	0.8257653
pattern_28	5	-1	-6	1	0.835908	0.8257653
pattern_28	5	-1	-3	1	0.886172	0.8257653
pattern_28	5	-1	0	1	0.905056	0.8257653
pattern_28	5	-1	3	1	0.886172	0.8257653
pattern_28	5	-1	6	1	0.835908	0.8257653
pattern_28	5	-1	9	1	0.768310	0.8257653
pattern_28	5	0	-4	1	0.804042	0.8257653
pattern_28	5	0	2	1	0.822907	0.8257653
pattern_28	6	-3	0	1	0.798184	0.8257653
pattern_28	6	-3	3	1	0.785141	0.8257653
pattern_28	6	-2	-1	1	0.782398	0.8257653
pattern_28	6	-2	2	1	0.778234	0.8257653
pattern_28	1	1	1	2	3.145527	0.8257653
pattern_28	2	2	0	2	1.926234	0.8257653
pattern_28	2	2	2	2	1.572764	0.8257653
pattern_28	3	1	1	2	1.642698	0.8257653
pattern_28	3	3	1	2	1.249906	0.8257653
pattern_28	3	3	3	2	1.048509	0.8257653
pattern_28	4	0	0	2	1.362053	0.8257653
pattern_28	4	2	2	2	1.112112	0.8257653
pattern_28	4	4	0	2	0.963117	0.8257653
pattern_28	4	4	2	2	0.908035	0.8257653
pattern_28	4	4	4	2	0.786382	0.8257653
pattern_28	5	1	1	2	1.048509	0.8257653
pattern_28	5	3	1	2	0.920916	0.8257653
pattern_28	5	3	3	2	0.830845	0.8257653
pattern_28	6	2	0	2	0.861438	0.8257653
pattern_28	6	2	2	2	0.821349	0.8257653
pattern_29	0	0	6	1	2.181361	0.8257653
pattern_29	0	0	12	1	1.090680	0.8257653
pattern_29	1	0	-14	1	0.912003	0.8257653
pattern_29	1	0	-8	1	1.521969	0.8257653
pattern_29	1	0	-2	1	3.504059	0.8257653
pattern_29	1	0	4	1	2.569208	0.8257653
pattern_29	1	0	10	1	1.248184	0.8257653
pattern_29	1	0	16	1	0.802560	0.8257653
pattern_29	2	-1	0	1	2.395401	0.8257653
pattern_29	2	-1	3	1	2.099720	0.8257653
pattern_29	2	-1	6	1	1.612828	0.8257653
pattern_29	2	-1	9	1	1.243092	0.8257653
pattern_29	2	-1	12	1	0.992628	0.8257653
pattern_29	2	-1	15	1	0.819848	0.8257653
pattern_29	2	0	-10	1	1.106922	0.8257653
pattern_29	2	0	-4	1	1.752029	0.8257653
pattern_29	2	0	2	1	1.977497	0.8257653
pattern_29	2	0	8	1	1.284604	0.8257653
pattern_29	2	0	14	1	0.852319	0.8257653
pattern_29	3	-1	-14	1	0.803002	0.8257653
pattern_29	3	-1	-11	1	0.947873	0.8257653
pattern_29	3	-1	-8	1	1.132086	0.8257653
pattern_29	3	-1	-5	1	1.345233	0.8257653
pattern_29	3	-1	-2	1	1.524985	0.8257653
pattern_29	3	-1	1	1	1.557022	0.8257653
pattern_29	3	-1	4	1	1.414139	0.8257653
pattern_29	3	-1	7	1	1.201512	0.8257653
pattern_29	3	-1	10	1	1.004824	0.8257653
pattern_29	3	-1	13	1	0.847207	0.8257653
pattern_29	3	0	-12	1	0.856403	0.8257653
pattern_29	3	0	-6	1	1.168020	0.8257653
pattern_29	3	0	0	1	1.382985	0.8257653
pattern_29	3	0	6	1	1.168020	0.8257653
pattern_29	3	0	12	1	0.856403	0.8257653
pattern_29	4	-2	0	1	1.197700	0.8257653
pattern_29	4	-2	3	1	1.154968	0.8257653
pattern_29	4	-2	6	1	1.049860	0.8257653
pattern_29	4	-2	9	1	0.924513	0.8257653
pattern_29	4	-2	12	1	0.806414	0.8257653
pattern_29	4	-1	-10	1	0.864198	0.8257653
pattern_29	4	-1	-7	1	0.979990	0.8257653
pattern_29	4	-1	-4	1	1.085540	0.8257653
pattern_29	4	-1	-1	1	1.146291	0.8257653
pattern_29	4	-1	2	1	1.133326	0.8257653
pattern_29	4	-1	5	1	1.053420	0.8257653
pattern_29	4	-1	8	1	0.941212	0.8257653
pattern_29	4	-1	11	1	0.827161	0.8257653
pattern_29	4	0	-8	1	0.876015	0.8257653
pattern_29	4	0	-2	1	1.024451	0.8257653
pattern_29	4	0	4	1	0.988749	0.8257653
pattern_29	4	0	10	1	0.812913	0.8257653
pattern_29	5	-2	-8	1	0.822724	0.8257653
pattern_29	5	-2	-5	1	0.894532	0.8257653
pattern_29	5	-2	-2	1	0.941924	0.8257653
pattern_29	5	-2	1	1	0.949329	0.8257653
pattern_29	5	-2	4	1	0.913951	0.8257653
pattern_29	5	-2	7	1	0.848247	0.8257653
pattern_29	5	-2	10	1	0.769793	0.8257653
pattern_29	5	-1	-9	1	0.768594	0.8257653
pattern_29	5	-1	-6	1	0.836211	0.8257653
pattern_29	5	-1	-3	1	0.886488	0.8257653
pattern_29	5	-1	0	1	0.905376	0.8257653
pattern_29	5	-1	3	1	0.886488	0.8257653
pattern_29	5	-1	6	1	0.836211	0.8257653
pattern_29	5	-1	9	1	0.768594	0.8257653
pattern_29	5	0	-4	1	0.804330	0.8257653
pattern_29	5	0	2	1	0.823200	0.8257653
pattern_29	6	-3	0	1	0.798467	0.8257653
pattern_29	6	-3	3	1	0.785421	0.8257653
pattern_29	6	-2	-1	1	0.782676	0.8257653
pattern_29	6	-2	2	1	0.778511	0.8257653
pattern_29	1	1	1	2	3.146094	0.8257653
pattern_29	2	2	0	2	1.926581	0.8257653
pattern_29	2	2	2	2	1.573047	0.8257653
pattern_29	3	1	1	2	1.642994	0.8257653
pattern_29	3	3	1	2	1.250131	0.8257653
pattern_29	3	3	3	2	1.048698	0.8257653
pattern_29	4	0	0	2	1.362299	0.8257653
pattern_29	4	2	2	2	1.112312	0.8257653
pattern_29	4	4	0	2	0.963291	0.8257653
pattern_29	4	4	2	2	0.908199	0.8257653
pattern_29	4	4	4	2	0.786523	0.8257653
pattern_29	5	1	1	2	1.048698	0.8257653
pattern_29	5	3	1	2	0.921082	0.8257653
pattern_29	5	3	3	2	0.830994	0.8257653
pattern_29	6	2	0	2	0.861593	0.8257653
pattern_29	6	2	2	2	0.821497	0.8257653
