angle	SFsq	LP	TF	A	P	Pstar	S
103.98	4.449853685336182	1.384266203198531	0.7696952170691478	1.0	4.741154794226344	0.9326128784924368	12.0
104.0	4.4486195498884005	1.3844119860428432	0.7696402551086841	1.0	4.740000545323802	0.932840054678888	12.0
104.02	4.4473861725354675	1.3845582796095959	0.7695853018556358	1.0	4.738848745416663	0.9330668591759732	12.0
104.04	4.446153552771623	1.3847050838451265	0.7695303573153934	1.0	4.73769939210162	0.9332932918344744	12.0
104.06	4.444921690091498	1.3848523986961432	0.7694754214933454	1.0	4.736552482979478	0.9335193525058301	12.0
104.08	4.44369058399014	1.385000224109726	0.7694204943948775	1.0	4.735408015655184	0.9337450410421285	12.0
104.10000000000001	4.44246023396298	1.3851485600333253	0.7693655760253733	1.0	4.734265987737775	0.9339703572961164	12.0
104.12	4.44123063950587	1.3852974064147616	0.7693106663902145	1.0	4.733126396840416	0.9341953011211893	12.0
104.14	4.440001800115055	1.3854467632022278	0.7692557654947803	1.0	4.731989240580375	0.9344198723713968	12.0
104.16	4.438773715287184	1.3855966303442877	0.7692008733444476	1.0	4.73085451657902	0.9346440709014402	12.0
104.18	4.437546384519301	1.385747007789875	0.7691459899445913	1.0	4.729722222461803	0.9348678965666758	12.0
104.2	4.436319807308866	1.3858978954882948	0.7690911153005838	1.0	4.728592355858284	0.9350913492231082	12.0
104.22	4.435093983153727	1.3860492933892237	0.7690362494177956	1.0	4.727464914402092	0.9353144287273959	12.0
104.24000000000001	4.43386891155213	1.3862012014427083	0.7689813923015945	1.0	4.726339895730932	0.9355371349368502	12.0
104.26	4.432644592002739	1.3863536195991668	0.7689265439573464	1.0	4.7252172974866	0.9357594677094297	12.0
104.28	4.431421024004595	1.3865065478093883	0.7688717043904149	1.0	4.724097117314934	0.9359814269037487	12.0
104.3	4.430198207057161	1.3866599860245334	0.7688168736061614	1.0	4.722979352865865	0.9362030123790669	12.0
104.32000000000001	4.428976140660278	1.3868139341961323	0.7687620516099447	1.0	4.721864001793349	0.9364242239953005	12.0
104.34	4.427754824314203	1.3869683922760876	0.768707238407122	1.0	4.7207510617554185	0.9366450616130104	12.0
104.36	4.426534257519581	1.3871233602166715	0.7686524340030477	1.0	4.719640530414135	0.9368655250934116	12.0
104.38	4.425314439777462	1.3872788379705294	0.7685976384030744	1.0	4.718532405435617	0.9370856142983653	12.0
104.4	4.424095370589284	1.3874348254906759	0.768542851612552	1.0	4.71742668449	0.9373053290903857	12.0
104.42	4.4228770494569	1.3875913227304963	0.7684880736368285	1.0	4.71632336525147	0.9375246693326325	12.0
104.44	4.421659475882546	1.3877483296437483	0.7684333044812495	1.0	4.715222445398225	0.9377436348889162	12.0
104.46000000000001	4.420442649368855	1.3879058461845606	0.7683785441511585	1.0	4.714123922612483	0.9379622256236961	12.0
104.48	4.4192265694188615	1.3880638723074321	0.7683237926518968	1.0	4.713027794580482	0.9381804414020792	12.0
104.5	4.418011235535996	1.3882224079672327	0.768269049988803	1.0	4.711934058992462	0.938398282089821	12.0
104.52	4.416796647224089	1.3883814531192047	0.7682143161672141	1.0	4.710842713542682	0.9386157475533226	12.0
104.54	4.415582803987359	1.3885410077189604	0.7681595911924646	1.0	4.709753755929386	0.9388328376596348	12.0
104.56	4.414369705330422	1.388701071722483	0.7681048750698866	1.0	4.708667183854813	0.9390495522764549	12.0
104.58	4.413157350758291	1.3888616450861282	0.7680501678048102	1.0	4.707582995025197	0.9392658912721268	12.0
104.60000000000001	4.411945739776379	1.389022727766622	0.767995469402563	1.0	4.7065011871507565	0.9394818545156397	12.0
104.62	4.410734871890481	1.3891843197210612	0.7679407798684706	1.0	4.705421757945675	0.9396974418766318	12.0
104.64	4.409524746606795	1.3893464209069137	0.7678860992078564	1.0	4.704344705128121	0.9399126532253854	12.0
104.66	4.40831536343191	1.3895090312820202	0.7678314274260415	1.0	4.703270026420229	0.9401274884328278	12.0
104.68	4.407106721872813	1.3896721508045913	0.7677767645283445	1.0	4.702197719548097	0.9403419473705326	12.0
104.7	4.405898821436875	1.3898357794332088	0.7677221105200822	1.0	4.701127782241771	0.9405560299107187	12.0
104.72	4.404691661631871	1.3899999171268262	0.7676674654065687	1.0	4.700060212235265	0.9407697359262484	12.0
104.74000000000001	4.403485241965964	1.3901645638447684	0.7676128291931164	1.0	4.698995007266531	0.9409830652906284	12.0
104.76	4.402279561947699	1.390329719546731	0.7675582018850349	1.0	4.697932165077456	0.9411960178780122	12.0
104.78	4.40107462108603	1.390495384192782	0.7675035834876319	1.0	4.696871683413881	0.9414085935631933	12.0
104.8	4.399870418890302	1.3906615577433592	0.7674489740062129	1.0	4.695813560025574	0.941620792221609	12.0
104.82000000000001	4.398666954870233	1.390828240159274	0.7673943734460811	1.0	4.69475779266622	0.9418326137293425	12.0
104.84	4.397464228535948	1.390995431401707	0.7673397818125374	1.0	4.6937043790934325	0.9420440579631174	12.0
104.86	4.396262239397958	1.391163131432211	0.7672851991108803	1.0	4.692653317068742	0.9422551248003008	12.0
104.88	4.395060986967164	1.391331340212711	0.7672306253464065	1.0	4.691604604357591	0.942465814118901	12.0
104.9	4.39386047075486	1.3915000577055032	0.7671760605244101	1.0	4.6905582387293325	0.9426761257975674	12.0
104.92	4.39266069027273	1.3916692838732545	0.7671215046501831	1.0	4.689514217957215	0.9428860597155925	12.0
104.94	4.3914616450328365	1.3918390186790037	0.7670669577290155	1.0	4.688472539818378	0.9430956157529105	12.0
